branch,date,segments,initial_energy_kwh,final_energy_kwh,normal_yuan,adjustment_yuan,emergency_yuan,total_yuan,q0_kwh,a_final_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,adjust_up_kwh,adjust_down_kwh,adjust_abs_kwh
Q43/C2-P7,2025-04-10,144,6488.81834116576,1449.21157142945,32724.397853977,1420.96145560081,6282.75627718213,40428.11558676,55374.4555712435,52895.6690643608,18302.2114170047,19360.4373405364,1313.39877067942,634.757525238632,992.073079924336,3470.85958680707,4462.9326667314
Q43/C2-P7,2025-04-11,144,1449.21157142945,5016.12288521804,11274.6105384849,165.588344241962,4955.10930833316,16395.30819106,29031.985412774,29325.9541678322,17338.3820694049,10833.8692938082,1546.31788281512,19079.1107750507,400.534830058227,106.566074999998,507.100905058225
Q43/C2-P7,2025-04-12,144,5016.12288521804,10442.7643924681,12243.6045966987,166.538395176836,1835.93652132258,14246.0795131981,33303.3895609654,32736.9611193541,21620.5919683706,12628.7021378552,525.368512260087,15396.6825844321,0,566.428441611242,566.428441611242
Q43/C2-P7,2025-04-13,144,10442.7643924681,4321.03184314904,31810.8395378957,407.478932077394,5002.87552769391,37221.193997667,50821.7903313295,51204.079238595,14185.3016650148,16999.6536430492,1128.1114132463,833.010813208933,942.143238072942,559.854330807485,1501.99756888043
Q43/C2-P7,2025-04-14,144,4321.03184314904,4936.36267806625,33047.6176395879,2628.64266575913,7449.97355582907,43126.2338611761,61086.6254391496,55073.1135835315,19187.0460034983,14987.7095114082,1761.34360041732,125.500558525334,763.082393273671,6776.59424889173,7539.6766421654
Q43/C2-P7,2025-04-15,144,4936.36267806625,5688.72585413896,32467.5049189342,499.895847094449,3948.35764865249,36915.7584146811,53595.9902248531,54731.3457440924,20468.8064989055,15902.606405648,843.424209111843,858.394359946743,1381.47588987148,246.120370632224,1627.59626050371
Q43/C2-P7,2025-04-16,144,5688.72585413896,3653.2725189659,34310.8114267053,827.909785250861,5138.19325614666,40276.9144681028,56990.9619245345,56277.8848088105,16490.9337073461,15189.5643046061,1100.25237656133,328.300832631792,957.092231231653,1670.16934695569,2627.26157818735
Q43/C2-P7,2025-04-17,144,3653.2725189659,1477.15861398333,33242.6662603944,817.698388640888,3610.35261695261,37670.7172659879,50906.2449578326,53964.5673442227,17483.906389033,16120.4666896011,716.832038242934,265.817333033698,3072.66942527901,14.347038888889,3087.0164641679
Q43/C2-P7,2025-04-18,144,1477.15861398333,2930.83860652657,10500.8068905127,189.113196262347,2714.87624437224,13404.7963311473,27785.1479348454,27740.3596894115,18148.1859370362,13391.7186157104,819.964194247764,17460.3943790001,248.113633333337,292.90187876728,541.015512100617
Q43/C2-P7,2025-04-19,144,2930.83860652657,9660.10071128831,12485.795878851,146.792927854508,2118.53639073532,14751.1251974408,33274.3330551829,33772.1071511659,23473.6445630829,12957.3162018116,535.812474048486,17178.2403472764,497.774095983067,0,497.774095983067
Q43/C2-P7,2025-04-20,144,9660.10071128831,5983.4594295651,31364.8050188511,485.47569506483,3525.56851239531,35375.8492263112,49822.638205581,51276.2474585016,17702.0991969906,17647.6775031133,733.826361140911,19.1172424318955,1501.94612463545,48.3368717148493,1550.2829963503
Q43/C2-P7,2025-04-21,144,5983.4594295651,4209.54921923574,30359.7004578312,1379.80566622735,8015.62759043574,39755.1337144943,56225.7321600114,51173.0886766932,17397.4567998742,15688.4591971946,1792.98322447696,2693.27558182381,0,5052.64348331819,5052.64348331819
Q43/C2-P7,2025-04-22,144,4209.54921923574,8027.90676495049,34823.6613822987,728.604608216181,4728.82640080879,40281.0923913236,57051.66846923,58989.2619117317,24007.2733727963,16009.3696408218,1127.62109838104,30.7882948048491,1937.59344250176,0,1937.59344250176
Q43/C2-P7,2025-04-23,144,8027.90676495049,4958.38829978492,31131.9224050695,1191.56224005139,3686.23051510722,36009.7151602281,47534.631045473,51307.6670893116,16911.32502827,16460.7398915477,866.898384269267,292.69362019191,3966.79073550528,193.754691666665,4160.54542717195
Q43/C2-P7,2025-04-24,144,4958.38829978492,1380.12685003869,30137.1352519229,500.415803241412,3417.34726980045,34054.8983249647,47945.1724008619,48759.0767913935,15069.0158610357,15426.3381522105,690.350013608232,2553.04739617659,969.83399886495,155.929608333333,1125.76360719828
Q43/C2-P7,2025-04-25,144,1380.12685003869,6376.67427030379,10898.5849066696,300.872283698472,2941.51374788964,14140.9709382577,30917.5644212659,30363.9055704214,20510.5180034996,12116.6269045961,768.0472027621,20699.4656909467,168.224680390001,721.883531234472,890.108211624473
Q43/C2-P7,2025-04-26,144,6376.67427030379,9509.19908674953,10870.4646520487,80.289100406204,2692.6251157235,13643.3788681784,28600.1030313833,28874.2083710935,19647.7389482443,13095.3962132767,716.982205788584,23149.0808752479,274.105339710182,0,274.105339710182
Q43/C2-P7,2025-04-27,144,9509.19908674953,2832.40335770462,28115.7517720811,612.727786538479,6108.8871987062,34837.3667573258,43237.9888930087,44868.6395255198,13139.9810932252,16652.5008416528,1439.31429491748,1295.12071886493,1630.65063251116,0,1630.65063251116
Q43/C2-P7,2025-04-28,144,2832.40335770462,4520.83386525803,37680.1189158305,1294.82856640353,2221.76883518226,41196.7163174163,63858.0518498481,63405.5965345158,22242.4650353586,16496.8092218424,506.33397529626,1512.90904629586,1914.64674268426,2367.10205801655,4281.7488007008
Q43/C2-P7,2025-04-29,144,4520.83386525803,3661.14189106954,30563.5330320428,583.676908277925,3628.46969087716,34775.6796311978,49574.2499213668,50270.5278801983,16861.0882368553,14431.2042486224,776.242921149742,1151.87809644847,1136.04264166667,439.764682835189,1575.80732450185
Q43/C2-P7,2025-04-30,144,3661.14189106954,5860.93971286541,31538.4650954218,470.857612574821,2810.05018691262,34819.3728949092,51954.1579614741,53647.9580511533,20687.9912552864,14777.4548771657,560.956900626842,130.66080699281,1724.76049190918,30.9604022299889,1755.72089413917
Q43/C2-P7,2025-05-01,144,5860.93971286541,1200,30862.7345223345,771.154421857247,16831.3291908773,48465.218135069,46591.6925152036,48295.0507594923,14815.5967415702,16195.4791022507,3546.94448510145,2008.28213860766,1852.30752820542,148.949283916669,2001.25681212209
Q43/C2-P7,2025-05-02,144,1200,3683.60378856955,11516.038791093,126.946698004625,11456.5095874709,23099.4950765685,29609.1889133066,29267.5019019229,19467.103359781,13533.11031171,2950.24718742003,12009.8026246053,0,341.687011383684,341.687011383684
Q43/C2-P7,2025-05-03,144,3683.60378856955,9449.25398254113,12697.3794177546,10.8620949305557,9754.02815313283,22462.269665818,33347.480990331,33381.4953819977,23277.2018089648,13665.448290687,2079.41107151429,17131.9946185676,34.0143916666671,0,34.0143916666671
Q43/C2-P7,2025-05-04,144,9449.25398254113,6928.7996418719,30906.7058317075,1340.8773348613,16318.4343268208,48566.0174933896,54284.9548268397,49593.3492840404,17709.9476699859,16613.4665192909,3254.07753332132,0,0,4691.60554279929,4691.60554279929
Q43/C2-P7,2025-05-05,144,6928.7996418719,3461.2103805543,33722.9215329726,908.589704967211,8914.70389515139,43546.2151330912,56014.1009088653,54081.1675351656,15839.8698452508,15951.124909839,1835.33588651815,950.645019605257,0,1932.93337369972,1932.93337369972
Q43/C2-P7,2025-05-06,144,3461.2103805543,5515.71224144799,35306.0709728383,1159.02898716608,12345.818494683,48810.9184546873,53809.7322613903,56963.7152401768,22509.6226791948,16383.7426953434,2562.31845506018,559.253011385657,3279.50860811983,125.525629333333,3405.03423745316
Q43/C2-P7,2025-05-07,144,5515.71224144799,7028.34227446876,36861.771790758,859.870705376608,7866.25780665848,45587.9003027931,56743.7733577594,59829.0854432264,20923.0128686511,15586.2733938887,1393.94457219682,832.639590660822,3230.18892713362,144.876841666665,3375.06576880028
Q43/C2-P7,2025-05-08,144,7028.34227446876,1876.01790322417,35056.0712329967,854.281872124124,4168.70065461974,40079.0537597406,56573.3546711642,54411.5787749262,14783.314465773,16611.5766513963,835.037222372293,1077.62411625504,535.829653641726,2697.60554987979,3233.43520352151
Q43/C2-P7,2025-05-09,144,1876.01790322417,3105.5381803568,12211.0972900697,175.605287312001,1928.22774160003,14314.9303189817,29067.3818060453,29526.8493559072,18185.0381029327,13623.3126139561,645.569305607895,17044.8739892051,509.769150742889,50.3016008810651,560.070751623954
Q43/C2-P7,2025-05-10,144,3105.5381803568,9940.42653719826,14397.4882134236,249.95047660106,2596.38588130319,17243.8245713278,35283.4087831417,35598.0091207089,23375.65347216,12782.8797912923,671.398963678095,13755.4357868527,504.554204233878,189.953866666666,694.508070900544
Q43/C2-P7,2025-05-11,144,9940.42653719826,3102.11191378023,32763.4679455108,647.919836638179,6973.6572343612,40385.0450165102,50707.3765117137,50461.730934773,11468.179685616,15443.7087064252,1402.61168976554,390.794228681032,920.57087367801,1166.21645061871,2086.78732429672
Q43/C2-P7,2025-05-12,144,3102.11191378023,4687.80484397467,36065.4227748542,1445.38812969943,2621.63137971281,40132.4422842664,52916.9304206804,57397.397784869,19875.36297141,14671.9203696671,480.224419929571,680.041036388975,4515.42023085519,34.9528666666668,4550.37309752186
Q43/C2-P7,2025-05-13,144,4687.80484397467,4435.55784303475,34951.1908228707,1528.49819728537,4118.05566689762,40597.7446870537,60219.7820392225,57065.5146753388,18369.1166412097,15106.0067802258,778.187491154515,1447.60120550939,1139.12185748748,4293.38922137116,5432.51107885864
Q43/C2-P7,2025-05-14,144,4435.55784303475,5224.00332730012,35280.2363883293,1929.67782820681,3260.0729653464,40469.9871818825,58670.9770568244,57517.8185584207,19537.5586075134,15115.821536247,683.033749427525,814.596453248514,2864.23159355009,4017.39009195376,6881.62168550385
Q43/C2-P7,2025-05-15,144,5224.00332730012,2898.42052196378,35315.7900364551,1071.69925143088,1823.28012890404,38210.76941679,53937.8216104067,54201.5013985135,16169.6109247768,15190.4093738719,462.422562554352,758.515793496277,1717.41240644745,1453.73261834062,3171.14502478807
Q43/C2-P7,2025-05-16,144,2898.42052196378,2629.79663534187,11149.9059874287,385.521884433532,1811.80040701049,13347.2282788727,26681.5513535252,26217.7720857783,14248.4011334559,11782.966416059,715.558643168825,21743.4094782169,282.041449699569,745.820717446438,1027.86216714601
Q43/C2-P7,2025-05-17,144,2629.79663534187,9968.94366603883,14797.6614235281,127.397353127009,1449.78651155483,16374.8452882099,35846.0828266855,35815.1152090695,23388.4704854364,12339.4287655762,481.175337962633,14972.1397438386,173.819556130079,204.787173746033,378.606729876112
Q43/C2-P7,2025-05-18,144,9968.94366603883,4791.28014754132,33255.5244258077,1251.79400870924,1684.89229072833,36192.2107252453,56157.5647894562,52003.5755510769,12683.4503808238,14933.491975115,389.101503930166,963.405549298267,19.5778333333332,4173.56707171264,4193.14490504598
Q43/C2-P7,2025-05-19,144,4791.28014754132,2742.00681598494,33710.8572985137,369.523246152049,1601.67343447126,35682.053979137,52682.0866468554,53330.0172893662,15476.696972147,14380.4705458398,287.708202876869,5009.5958492692,764.105559177516,116.174916666666,880.280475844183
Q43/C2-P7,2025-05-20,144,2742.00681598494,3940.35519236173,36278.4467284683,1051.56394565699,2319.29574235815,39649.3064164834,56434.7416853876,59477.1070794557,21286.8162739169,16163.8076431336,488.643903976037,291.049202648421,3247.92366073478,205.558266666669,3453.48192740145
Q43/C2-P7,2025-05-21,144,3940.35519236173,3474.8104772789,35186.0289550761,1322.57588807699,1549.38340637256,38057.9882495257,50678.4028951462,54745.5343645842,16173.260175201,13519.3309854874,396.916194929745,1151.72941980026,4153.26576943794,86.1342999999998,4239.40006943794
Q43/C2-P7,2025-05-22,144,3474.8104772789,2144.84559686095,33218.557466549,207.532538841159,3562.34775356644,36988.4377589566,52095.9000112569,52634.3525343229,18257.0405123464,15985.1712073767,765.089869790416,128.997282477013,646.674615391166,108.222092325154,754.89670771632
Q43/C2-P7,2025-05-23,144,2144.84559686095,2349.32242774768,11034.0298865944,325.302347787915,2360.37062399544,13719.7028583777,26098.3051168636,26836.4725684721,14768.5658565671,11778.5091960213,838.847408641229,18265.8077665675,869.395809941837,131.228358333331,1000.62416827517
Q43/C2-P7,2025-05-24,144,2349.32242774768,9918.99220348903,14046.0579720975,284.783179848511,1519.53135393581,15850.3725058818,35603.3552699838,35074.0520990141,23190.9363482654,11971.9556439278,494.31100278805,20728.7543474645,77.0510873636517,606.354258333335,683.405345696987
Q43/C2-P7,2025-05-25,144,9918.99220348903,2704.58940969863,30864.3806841633,311.355587415139,2147.183335669,33322.9196072475,46965.3519649451,47425.0504149451,10714.4632114432,15171.6777156803,456.008085789324,3776.49948830489,585.460041666667,125.761591666666,711.221633333334
Q43/C2-P7,2025-05-26,144,2704.58940969863,3286.58118748031,36330.1192743462,1994.06779090292,2021.80997926367,40345.9970445127,52607.0483538247,59031.1304436263,18688.4850426441,14613.8802845382,424.213225450617,833.810960970994,6632.14046480154,208.058375,6840.19883980154
Q43/C2-P7,2025-05-27,144,3286.58118748031,2268.41544201277,33128.0622131528,978.834287139892,3708.25156693558,37815.1480672283,49456.160436042,52971.3537937572,17523.3496995867,15110.262427586,902.67558906264,2077.36814415248,3657.69165771519,142.498300000001,3800.18995771519
Q43/C2-P7,2025-05-28,144,2268.41544201277,3421.07530694534,35304.1208289171,860.512266121305,1229.98060400545,37394.6136990439,57746.2603479513,57332.6098170652,19824.8237792269,15020.7133827345,325.302242683747,607.014229923171,1100.29255464165,1513.94308552773,2614.23564016938
Q43/C2-P7,2025-05-29,144,3421.07530694534,1528.36907772519,34696.0704296924,1339.61750050301,5654.95307944435,41690.6410096398,53084.2527856401,55557.1896713316,16607.7409247815,15155.7057553711,1280.25726723552,1073.36326915681,3697.47051613936,1224.53363044786,4922.00414658722
Q43/C2-P7,2025-05-30,144,1528.36907772519,3761.41928619398,12061.2415484902,168.077785105054,1403.03506635349,13632.3543999488,28630.5329913541,28921.3620310241,16754.0194762525,11561.0105881426,567.240211492925,17702.7717544071,377.913123003317,87.0840833333318,464.997206336648
Q43/C2-P7,2025-05-31,144,3761.41928619398,10613.3843521267,13157.4999718105,436.283235661806,2386.92549376404,15980.7087012364,36078.2463998578,34755.1249843112,22049.1239153276,11693.0218120759,639.332195948093,16934.9551936743,0,1323.12141554665,1323.12141554665
Q43/C2-P7,2025-06-01,144,10613.3843521267,4436.37325669401,42496.0848301045,2181.35040461603,33416.6624580485,78094.097692769,66177.8694956687,61911.6787931702,15265.4921146785,17924.358598779,7208.47983792177,534.795481859144,692.091454321057,4958.28215681954,5650.3736111406
Q43/C2-P7,2025-06-02,144,4436.37325669401,3151.28270838601,43006.1337214587,2507.43943730841,33495.7660194986,79009.3391782657,71598.4124042155,63852.8583689204,18393.5248151082,16055.3365937148,7180.93712605513,42.6198235821826,64.5413068460015,7810.09534214112,7874.63664898712
Q43/C2-P7,2025-06-03,144,3151.28270838601,2794.78691011305,47572.8770132891,1479.51499875146,10689.3445438395,59741.7365558801,73840.7690557008,70883.7644786081,21419.0048833313,17670.240173944,2148.92115701593,1124.72242623673,1098.23636073388,4055.24093782662,5153.4772985605
Q43/C2-P7,2025-06-04,144,2794.78691011305,3251.71647044386,48569.0717785224,4352.23500936052,9464.510790399,62385.8175782819,84670.2809328439,72815.0297192477,21588.4018008622,17075.3688544007,2139.83810284836,798.28572563449,0.711633333333339,11855.9628469295,11856.6744802628
Q43/C2-P7,2025-06-05,144,3251.71647044386,1200,48970.8146845411,1850.52368922919,9894.47988732303,60715.8182610933,71779.4662412016,71154.9948700182,18071.042649866,16484.089369791,2156.16092474703,424.741164690123,2228.63883562682,2853.11020681031,5081.74904243713
Q43/C2-P7,2025-06-06,144,1200,1271.68906534804,17005.634729807,401.900390266888,10272.6960160742,27680.231136148,35114.4560578089,34122.6958490785,16213.876633875,13068.7199146255,2826.70713120775,2881.54586103677,0,991.7602087304,991.7602087304
Q43/C2-P7,2025-06-07,144,1271.68906534804,9957.09513723928,21058.9254792889,1152.74418745198,5444.46460273255,27656.1342694734,49232.2435333012,44927.8976721015,26822.4710178929,13909.3360597912,1177.3554825291,2277.5200298622,438.472175,4742.81803619962,5181.29021119962
Q43/C2-P7,2025-06-08,144,9957.09513723928,2835.70846746037,46190.7986636509,2730.37444992387,591.135969363808,49512.3090829386,68419.3773009905,64304.2547600594,8418.67032611638,13228.3709669553,112.680599110657,4033.75106667564,2291.56491439304,6406.68745532415,8698.25236971719
Q43/C2-P7,2025-06-09,144,2835.70846746037,2462.29563023361,52426.3797077132,1915.34081842588,3664.37609447718,58006.0966206162,80665.5259557734,75921.6427685683,20183.4231013933,16684.6442656326,833.538016946429,2338.42921642078,0,4743.88318720507,4743.88318720507
Q43/C2-P7,2025-06-10,144,2462.29563023361,3237.21513136762,53332.4786301796,935.281323428511,2218.28069045049,56486.0406440586,76783.5836163642,78656.5635334901,22428.9075022402,17469.9875257939,467.40807638596,2547.61906676314,2179.08968101479,306.109763888888,2485.19944490367
